layer,longitude,lattitude,presence
,163.1668018,-77.62244047,0
,163.2159029,-77.63718354,0
,163.071593,-77.63790283,0
,163.0598701,-77.61095526,0
,163.2648659,-77.59510505,0
,163.1917068,-77.62129695,0
,163.2982534,-77.62369388,0
,163.1610871,-77.63073151,0
,163.1879236,-77.64303456,0
,163.0848819,-77.60298193,0
,163.1918677,-77.62013064,0
,163.1833307,-77.64062537,0
,163.0964117,-77.61976258,0
,163.197802,-77.63130246,0
,163.0554131,-77.62914123,0
,162.9873468,-77.61335087,0
,163.2178373,-77.61301791,0
,163.0832029,-77.62022042,0
,163.1131348,-77.59378331,0
,163.1222901,-77.59989303,0
,163.3096932,-77.59872759,0
,163.1961734,-77.59609805,0
,163.2591208,-77.61630098,0
,163.2300417,-77.63571949,0
,163.0862753,-77.60842171,0
,163.1992073,-77.62811204,0
,163.2629862,-77.61502854,0
,163.2061881,-77.59586314,0
,163.2191735,-77.59303419,0
,163.0883162,-77.63160757,0
,163.2543074,-77.59999785,0
,163.0324776,-77.60738347,0
,163.0515749,-77.63133213,0
,163.1334192,-77.64158658,0
,163.1125016,-77.64135412,0
,163.1182059,-77.59047429,0
,163.0362577,-77.63425586,0
,162.9858596,-77.61101702,0
,163.1304877,-77.63219017,0
,163.0972812,-77.63306543,0
,163.2808233,-77.60762275,0
,163.3105544,-77.61398367,0
,163.121435,-77.60489807,0
,163.1222485,-77.63517049,0
,163.1497347,-77.62119454,0
,163.1382265,-77.62956609,0
,163.0621292,-77.60167691,0
,163.101933,-77.63160836,0
,163.0768493,-77.6081606,0
,163.2994019,-77.59773619,0
,163.1583764,-77.61106608,0
,163.2705268,-77.62551898,0
,163.2522481,-77.6140156,0
,163.201508,-77.5894306,0
,163.1928779,-77.61684803,0
,163.064507,-77.62216968,0
,163.0284715,-77.60142442,0
,163.2108261,-77.60582738,0
,163.0683817,-77.63166373,0
,163.2075478,-77.58330153,0
,163.2604226,-77.6058824,0
,163.2062852,-77.584331,0
,163.061426,-77.64544274,0
,163.0208364,-77.6304276,0
,163.0377184,-77.61932982,0
,163.2286982,-77.61264849,0
,163.2010496,-77.6250873,0
,163.0862284,-77.65676508,0
,162.9910271,-77.60593444,0
,163.2709499,-77.62723903,0
,163.0097183,-77.61401856,0
,163.0465453,-77.63235022,0
,163.1620142,-77.6105328,0
,163.0811226,-77.64459867,0
,163.1969755,-77.6371746,0
,163.2896047,-77.62531232,0
,163.0890246,-77.65317415,0
,163.285022,-77.60232227,0
,163.1663467,-77.59447573,0
,163.0618988,-77.61569523,0
,163.2817858,-77.61755547,0
,163.1718234,-77.59716709,0
,163.2361307,-77.58719923,0
,163.1191223,-77.60557674,0
,163.1241361,-77.60712069,0
,163.1721829,-77.58861223,0
,163.1585114,-77.60470533,0
,163.1739303,-77.58716324,0
,163.0245441,-77.60511089,0
,163.0945623,-77.62532556,0
,163.2145032,-77.62253317,0
,163.0358019,-77.6248655,0
,163.1919171,-77.58725342,0
,163.1086856,-77.65379608,0
,163.0238483,-77.60636286,0
,163.0739529,-77.62047556,0
,163.1129909,-77.64033813,0
,162.9809196,-77.61060659,0
,163.251125,-77.60713472,0
,163.0012876,-77.61278572,0
,163.2017183,-77.59043611,0
,163.0857623,-77.64104121,0
,163.1395165,-77.63180213,0
,163.3014312,-77.60242435,0
,163.0973932,-77.59674734,0
,163.0873633,-77.59647523,0
,163.2364028,-77.59722434,0
,163.0006204,-77.62294615,0
,163.2870598,-77.62492869,0
,163.1532288,-77.614576,0
,163.2539723,-77.59922049,0
,163.0431402,-77.63564277,0
,163.0274125,-77.62982442,0
,163.1209247,-77.61492108,0
,163.0984267,-77.60527235,0
,163.1321479,-77.64929704,0
,163.2319581,-77.61991943,0
,163.0066642,-77.62178996,0
,163.0961799,-77.63924946,0
,163.0662623,-77.6410851,0
,163.1792314,-77.58207544,0
,163.0706943,-77.62266725,0
,163.0606796,-77.60387831,0
,163.1287211,-77.62395304,0
,163.1999961,-77.58449936,0
,163.2404765,-77.62113184,0
,163.275316,-77.60722202,0
,163.148221,-77.62097964,0
,163.153628,-77.61833315,0
,163.049947,-77.61520109,0
,163.0137393,-77.6264941,0
,163.2118271,-77.58695934,0
,163.0349816,-77.62022626,0
,163.2190814,-77.62805814,0
,163.2404191,-77.62826331,0
,163.0636111,-77.64159188,0
,162.9897061,-77.60689604,0
,163.1591463,-77.60358474,0
,163.0661141,-77.62030559,0
,163.0827058,-77.64186113,0
,163.2149192,-77.60013871,0
,163.1889292,-77.58276763,0
,163.228948,-77.63723978,0
,163.234232,-77.6072562,0
,163.1981012,-77.61234258,0
,163.120326,-77.62619852,0
,163.0382591,-77.63870652,0
,163.0860406,-77.65210599,0
,163.2451258,-77.59186057,0
,163.0687002,-77.608565,0
,163.1387692,-77.59417607,0
,163.0696537,-77.60513888,0
,163.0137884,-77.61694524,0
,163.3016995,-77.60306987,0
,163.0289986,-77.6188092,0
,163.0743038,-77.62499763,0
,163.0594844,-77.64181854,0
,163.2889679,-77.60861047,0
,163.2186213,-77.60333183,0
,163.2933937,-77.60331696,0
,163.0573783,-77.60108344,0
,163.0793204,-77.65234521,0
,163.3231262,-77.60907672,0
,163.2898409,-77.60267722,0
,163.1786873,-77.60779997,0
,163.1505654,-77.6032628,0
,163.1805303,-77.58833624,0
,163.1056279,-77.61586319,0
,163.1931071,-77.61141193,0
,163.1276939,-77.62333611,0
,163.270508,-77.62191633,0
,163.064334,-77.60359487,0
,163.2713429,-77.62639365,0
,163.0028301,-77.62241568,0
,163.1512429,-77.63473405,0
,163.1362263,-77.62884246,0
,163.0502049,-77.63998209,0
,163.0814346,-77.61849444,0
,163.0690132,-77.62928469,0
,163.0971861,-77.60880759,0
,163.1398728,-77.64152437,0
,163.0670193,-77.59817479,0
,163.1390968,-77.58872737,0
,163.0660848,-77.61589281,0
,163.1808461,-77.62093265,0
,163.2188801,-77.60847486,0
,163.0305949,-77.61119654,0
,163.2227669,-77.59000318,0
,163.1111505,-77.61756335,0
,163.1984949,-77.58733951,0
,163.0429707,-77.61256157,0
,163.3214359,-77.61307094,0
,163.0831846,-77.61826651,0
,163.018092,-77.61436121,0
,163.2564969,-77.60343144,0
,163.1415677,-77.58611488,0
,163.0114037,-77.61454182,0
,163.1848119,-77.61535,0
,163.2793302,-77.61897852,0
,163.1226037,-77.64271431,0
,163.172355,-77.60529874,0
,163.1984357,-77.58646026,0
,163.1246123,-77.61278671,0
,163.2941235,-77.60456364,0
,163.2626537,-77.62325428,0
,163.1259181,-77.64409472,0
,163.3150994,-77.62166282,0
,163.117049,-77.6477882,0
,163.1215658,-77.61602326,0
,163.1031359,-77.60599409,0
,163.113803,-77.63803496,0
,162.9863797,-77.61473663,0
,163.2204602,-77.60822775,0
,163.1095064,-77.59673413,0
,162.9922569,-77.61976221,0
,163.2035531,-77.62527441,0
,163.1706035,-77.63014279,0
,163.1163963,-77.60938099,0
,163.0123548,-77.62767413,0
,163.1204822,-77.63568361,0
,163.2433577,-77.60897642,0
,163.115638,-77.59928082,0
,163.113505,-77.60059124,0
,163.0302387,-77.63064257,0
,163.1663852,-77.59375514,0
,163.0770657,-77.62681027,0
,163.1528284,-77.64149089,0
,163.1084468,-77.61682292,0
,163.0155717,-77.60281453,0
,163.2032139,-77.59692632,0
,163.0974597,-77.59641612,0
,163.1101748,-77.60493992,0
,163.0397227,-77.61771205,0
,163.0997136,-77.6044132,0
,163.08771,-77.61857266,0
,163.1550229,-77.62373453,0
,163.0408024,-77.63658561,0
,163.2326821,-77.60853906,0
,163.2087264,-77.61922456,0
,163.0645857,-77.64382792,0
,163.0534288,-77.6192174,0
,163.0438826,-77.62825032,0
,163.0313599,-77.61013908,0
,163.181355,-77.60300416,0
,163.0670585,-77.64203421,0
,163.094768,-77.59931331,0
,163.2174137,-77.58727603,0
,163.2406392,-77.61171687,0
,163.0619169,-77.63704809,0
,163.2028049,-77.58564163,0
,163.0471814,-77.60080746,0
,163.1018237,-77.60990568,0
,163.040424,-77.60656172,0
,163.1636353,-77.59262087,0
,163.0707777,-77.63896673,0
,163.1919447,-77.59381428,0
,163.0072809,-77.62442716,0
,163.0697647,-77.62122597,0
,163.2883671,-77.62040797,0
,163.2595799,-77.62810726,0
,163.1491217,-77.58721918,0
,163.0965109,-77.62379755,0
,163.0912928,-77.60676924,0
,163.225589,-77.61564474,0
,163.1157461,-77.59728216,0
,162.9984283,-77.61189897,0
,163.023377,-77.62174986,0
,163.0560217,-77.60616694,0
,163.1300791,-77.64832504,0
,163.3218178,-77.61483257,0
,163.1787603,-77.58525741,0
,163.115281,-77.62317249,0
,163.1936322,-77.58842633,0
,163.1416082,-77.62057567,0
,163.216883,-77.61759323,0
,163.2580635,-77.59926311,0
,163.1832791,-77.62340204,0
,163.0547752,-77.63204136,0
,163.0881897,-77.65308058,0
,163.130546,-77.64463165,0
,163.1310347,-77.59817888,0
,163.0312841,-77.61593562,0
,163.0452344,-77.6290104,0
,163.2194979,-77.61542447,0
,163.0414653,-77.62895303,0
,163.3018151,-77.60890568,0
,163.2265793,-77.59491717,0
,163.1526899,-77.63066634,0
,163.2423855,-77.60108444,0
,163.1746339,-77.61346674,0
,163.0714323,-77.63514662,0
,163.2309485,-77.61506225,0
,163.0907119,-77.61994025,0
,163.1420953,-77.59583653,0
,163.1884088,-77.60003983,0
,163.1426272,-77.62622578,0
,162.9977601,-77.60993417,0
,163.0040106,-77.60431885,0
,163.2956317,-77.62051439,0
,163.2388012,-77.62546829,0
,163.0057346,-77.60477579,0
,163.0037737,-77.60533791,0
,163.0847089,-77.59894659,0
,163.1231376,-77.60711901,0
,163.1708013,-77.64323333,0
,163.1846148,-77.62938989,0
,163.1876008,-77.62792929,0
,163.23895,-77.63480094,0
,163.1639764,-77.63684698,0
,163.2000278,-77.64084763,0
,163.2007972,-77.63156611,0
,163.2160115,-77.59484243,0
,163.2125314,-77.61567171,0
,163.3223756,-77.62111567,0
,163.2080735,-77.60988248,0
,163.0799255,-77.62843414,0
,163.0159305,-77.62535707,0
,163.0466171,-77.60319013,0
,163.1715422,-77.59558277,0
,163.0667138,-77.59603832,0
,163.213116,-77.63207008,0
,163.0714043,-77.60469271,0
,163.104223,-77.64109755,0
,163.1671561,-77.60359494,0
,163.1718808,-77.59443989,0
,163.2713255,-77.62739344,0
,163.2559322,-77.63043873,0
,163.0899965,-77.61603363,0
,163.1618736,-77.61906033,0
,163.1116586,-77.64382795,0
,163.0633533,-77.63149768,0
,163.3343799,-77.61694868,0
,163.1603132,-77.61427855,0
,163.0832278,-77.60267557,0
,163.3044486,-77.60850712,0
,163.0135648,-77.62675442,0
,163.0103705,-77.6088626,0
,163.1129956,-77.59476815,0
,163.0795744,-77.61532435,0
,163.0721011,-77.63482069,0
,162.9827699,-77.61364032,0
,163.1613802,-77.63519393,0
,163.2631032,-77.60961053,0
,163.2732658,-77.59917815,0
,163.0831789,-77.62157087,0
,163.1401967,-77.64161004,0
,163.3133541,-77.60727224,0
,163.1776037,-77.58534165,0
,163.1175483,-77.58967895,0
,163.0833874,-77.64423458,0
,163.0753666,-77.59696145,0
,163.1726436,-77.6224661,0
,163.13229,-77.62188964,0
,163.3325405,-77.61576091,0
,163.0868385,-77.60975621,0
,163.0782247,-77.62040277,0
,163.0928998,-77.60087372,0
,163.2478809,-77.60586972,0
,163.291679,-77.62504113,0
,163.2031675,-77.61631437,0
,163.1664594,-77.62705261,0
,163.2011063,-77.59832469,0
,163.1449479,-77.59678999,0
,163.155814,-77.59352948,0
,163.1494523,-77.63878494,0
,163.1693969,-77.62128901,0
,163.127411,-77.62380129,0
,163.1674264,-77.61849792,0
,163.2184571,-77.61613016,0
,163.2787492,-77.61401619,0
,163.2769092,-77.60941004,0
,163.0767438,-77.62159701,0
,163.1759985,-77.62216402,0
,163.0065433,-77.61701355,0
,163.1446683,-77.63890631,0
,163.2645766,-77.62565558,0
,163.2230154,-77.6331599,0
,163.0512912,-77.63406489,0
,163.2247507,-77.63695306,0
,163.1602334,-77.62341817,0
,163.1126694,-77.63647283,0
,163.2388497,-77.59616396,0
,163.2809403,-77.59398365,0
,163.3144503,-77.62097761,0
,162.9977684,-77.61296589,0
,163.1636458,-77.61864608,0
,163.2579008,-77.59865006,0
,163.1899282,-77.61893287,0
,163.1426943,-77.63212381,0
,163.2051956,-77.62118806,0
,163.2463166,-77.60012449,0
,163.0350768,-77.61388775,0
,163.0822025,-77.59952832,0
,163.0832931,-77.65356327,0
,163.1434875,-77.64484217,0
,163.040723,-77.61816349,0
,163.0901228,-77.60538188,0
,163.2002536,-77.61170933,0
,163.0278242,-77.60734518,0
,163.2611097,-77.60136304,0
,163.2005809,-77.61606457,0
,163.0324605,-77.6027732,0
,163.2465226,-77.59705268,0
,163.1046458,-77.6160914,0
,163.246631,-77.62985332,0
,163.3159905,-77.62078616,0
,163.1365863,-77.62464615,0
,163.193724,-77.61308296,0
,163.0416079,-77.63924112,0
,163.1913588,-77.62895259,0
,163.0228006,-77.60968444,0
,163.0757388,-77.631366,0
,163.2614731,-77.62536457,0
,163.2849105,-77.5971158,0
,163.1958968,-77.58713797,0
,163.2326681,-77.5963389,0
,163.2623368,-77.59467537,0
,163.2764044,-77.61799699,0
,163.0175066,-77.62006128,0
,163.1171353,-77.59577876,0
,163.2138222,-77.59967794,0
,163.1888806,-77.61754439,0
,163.091766,-77.60504407,0
,163.2233302,-77.60446702,0
,163.0937346,-77.6528301,0
,163.2300049,-77.58880473,0
,163.1522112,-77.59010277,0
,163.013586,-77.62834229,0
,163.1417831,-77.61952324,0
,163.0622368,-77.64318994,0
,163.309637,-77.61100997,0
,163.2099677,-77.60226453,0
,163.3075567,-77.60452598,0
,163.1749359,-77.59716114,0
,163.1188326,-77.62506609,0
,163.0664954,-77.63245924,0
,163.2091267,-77.60557123,0
,163.16875,-77.61054691,0
,163.0596679,-77.60174945,0
,163.302768,-77.60207381,0
,163.3053908,-77.61977942,0
,163.2511112,-77.60240204,0
,163.2351207,-77.63604596,0
,163.2670652,-77.59546391,0
,163.0671111,-77.61120593,0
,163.0898793,-77.61247766,0
,163.2535245,-77.63251239,0
,163.1274415,-77.59652387,0
,163.0094776,-77.61236809,0
,163.0111623,-77.61151477,0
,163.120647,-77.64220348,0
,162.979251,-77.61053257,0
,163.1855025,-77.63389224,0
,163.2005369,-77.61739879,0
,163.2369039,-77.6207477,0
,163.1986676,-77.60152107,0
,162.9897944,-77.61183875,0
,163.3059321,-77.60625318,0
,163.0231472,-77.61420107,0
,163.1152996,-77.59468298,0
,163.1868327,-77.60528404,0
,163.1387953,-77.64593872,0
,163.1247885,-77.61122974,0
,163.174831,-77.6063927,0
,163.232796,-77.62928484,0
,163.2770639,-77.60999434,0
,163.1000528,-77.60466,0
,163.2317214,-77.61718568,0
,163.1225153,-77.61043,0
,163.2842725,-77.62246884,0
,163.2792687,-77.59401523,0
,163.330251,-77.62002109,0
,163.2846147,-77.59487318,0
,163.0981072,-77.64435959,0
,163.1870521,-77.63685173,0
,163.0993193,-77.6450498,0
,163.0629896,-77.62051331,0
,163.2459081,-77.6259712,0
,163.1171931,-77.64734424,0
,163.0327223,-77.611815,0
,163.0715173,-77.6248833,0
,163.0865206,-77.62831898,0
,163.2046763,-77.60579171,0
,163.1482111,-77.61222059,0
,163.2759305,-77.61765081,0
,163.1113282,-77.63571902,0
,163.2386048,-77.61049404,0
,163.110534,-77.62880456,0
,163.2398289,-77.59999955,0
,163.2421718,-77.6046044,0
,163.0972678,-77.59217173,0
,163.0238158,-77.61570286,0
,163.1251565,-77.59267092,0
,163.048142,-77.61926441,0
,163.264479,-77.62959726,0
,163.2951615,-77.60303303,0
,163.0567653,-77.59727595,0
,163.051462,-77.60847244,0
,163.2416897,-77.63347626,0
,163.2529411,-77.62226657,0
,163.0926158,-77.64298419,0
,163.1062553,-77.6120144,0
,163.2342967,-77.63179892,0
,163.0902304,-77.62701247,0
,163.1804094,-77.60590878,0
,163.1093587,-77.63921305,0
,163.3063199,-77.60740555,0
,163.3129227,-77.62288953,0
,163.0402961,-77.63858843,0
,163.2138147,-77.61354267,0
,163.1508047,-77.60307463,0
,163.1261382,-77.59087613,0
,163.125338,-77.65053966,0
,163.1231088,-77.63332254,0
,163.0625053,-77.62485952,0
,163.0624642,-77.63431512,0
,163.1278865,-77.61024861,0
,163.321726,-77.617251,0
,163.0570489,-77.6120375,0
,163.3101297,-77.60115503,0
,163.2208747,-77.63771868,0
,163.1161411,-77.63104745,0
,163.2694714,-77.60993024,0
,163.2024785,-77.59745649,0
,163.1224964,-77.62437312,0
,163.1445403,-77.63471428,0
,163.0028317,-77.6227965,0
,163.0967943,-77.61389932,0
,163.1826934,-77.60941303,0
,163.1845432,-77.59183705,0
,163.082,-77.59751984,0
,163.257976,-77.60232886,0
,163.1860966,-77.58876054,0
,163.0460967,-77.61424603,0
,163.1745798,-77.60835577,0
,163.1116289,-77.62154588,0
,163.3218406,-77.61272256,0
,163.1266518,-77.58899653,0
,163.1755813,-77.60915506,0
,163.1268098,-77.61190989,0
,163.0822236,-77.61150826,0
,163.2461752,-77.62951969,0
,163.1245358,-77.60027432,0
,163.0656887,-77.60093804,0
,163.0690812,-77.6215848,0
,163.1220886,-77.63044373,0
,163.2442652,-77.60467382,0
,163.1412273,-77.606407,0
,163.079812,-77.61670016,0
,163.1028889,-77.63690875,0
,163.2501197,-77.60159207,0
,163.3162978,-77.62193035,0
,163.2007828,-77.61887573,0
,163.1047867,-77.61578043,0
,163.082889,-77.64424744,0
,163.2876053,-77.61678977,0
,163.1206638,-77.61744662,0
,163.3109768,-77.6209841,0
,163.23776,-77.62345633,0
,163.1336893,-77.65070771,0
,163.053373,-77.60755435,0
,163.2887482,-77.62048576,0
,163.2445578,-77.63464947,0
,163.2408894,-77.63437797,0
,163.149793,-77.64732051,0
,163.2577204,-77.62146077,0
,163.0541292,-77.63772723,0
,163.1744669,-77.62846234,0
,163.1643388,-77.64564297,0
,163.1870555,-77.60415952,0
,163.2180478,-77.63545237,0
,163.1235989,-77.60520522,0
,163.0825095,-77.62241304,0
,163.0054982,-77.60657417,0
,163.1144582,-77.61160442,0
,163.103596,-77.59398442,0
,163.0963216,-77.62847846,0
,163.0772227,-77.6412583,0
,163.2728914,-77.61585409,0
,163.1071754,-77.61458949,0
,162.9852328,-77.61796201,0
,163.1376291,-77.62516824,0
,163.1915326,-77.60688543,0
,163.186982,-77.62311313,0
,163.0120952,-77.61423496,0
,163.1035409,-77.64153183,0
,163.0432137,-77.63333999,0
,163.1486797,-77.62333442,0
,163.1781353,-77.60209215,0
,163.2139316,-77.61311297,0
,163.0554086,-77.61326563,0
,163.1143025,-77.59347695,0
,163.0765156,-77.6461307,0
,163.1345136,-77.58876692,0
,163.2110656,-77.58690906,0
,163.1273911,-77.63705415,0
,163.0538662,-77.63288178,0
,163.1764453,-77.59700384,0
,163.2102543,-77.61365059,0
,163.0636225,-77.63726187,0
,163.1940928,-77.63452122,0
,163.0842551,-77.60597795,0
,163.1279279,-77.59336861,0
,163.0715106,-77.64960168,0
,163.0216691,-77.6195182,0
,163.139424,-77.58650127,0
,163.0859394,-77.60187553,0
,163.1843117,-77.59478066,0
,163.0344938,-77.61969365,0
,163.0675096,-77.64747171,0
,163.2159601,-77.59330215,0
,163.2900122,-77.59398798,0
,163.137225,-77.64128541,0
,163.2403969,-77.61244907,0
,163.127822,-77.61275705,0
,163.1794676,-77.6252579,0
,163.2052796,-77.58973153,0
,163.1650439,-77.58635292,0
,163.0722898,-77.62321138,0
,163.0772391,-77.63282579,0
,163.0188776,-77.60476591,0
,163.2313052,-77.587304,0
,163.002645,-77.61157517,0
,163.1649098,-77.6434443,0
,163.0865195,-77.61569915,0
,163.1610268,-77.63549755,0
,163.0614742,-77.60419131,0
,163.2706537,-77.63015357,0
,163.1941293,-77.63986133,0
,163.2523695,-77.62662155,0
,163.096836,-77.63699004,0
,163.0336,-77.63470359,0
,163.0211288,-77.62461015,0
,163.1999977,-77.62675772,0
,163.1949696,-77.63405638,0
,163.1888545,-77.60909815,0
,163.1202632,-77.65205419,0
,163.1347667,-77.6081465,0
,163.166189,-77.60456895,0
,163.28283,-77.59392331,0
,163.1091465,-77.60699805,0
,163.1377978,-77.64640615,0
,163.2131224,-77.6100061,0
,163.1573786,-77.5959939,0
,163.0975308,-77.59203962,0
,163.0618033,-77.61169727,0
,163.1745423,-77.64261345,0
,163.0896377,-77.63177183,0
,163.1496551,-77.61563786,0
,163.1904404,-77.61946353,0
,163.1387878,-77.6106789,0
,163.2009665,-77.63124611,0
,163.2464758,-77.5902732,0
,163.0477786,-77.60663886,0
,163.3157209,-77.60370971,0
,163.1912568,-77.63689841,0
,163.1472886,-77.6193496,0
,163.2219113,-77.61510507,0
,163.0487404,-77.63831167,0
,163.1676477,-77.58546606,0
,163.300691,-77.61917428,0
,163.0603864,-77.63049292,0
,163.2048231,-77.5867224,0
,163.2564179,-77.61805518,0
,163.0832076,-77.62084509,0
,163.0597479,-77.62977905,0
,163.1582956,-77.61666801,0
,163.0571295,-77.63397539,0
,163.2483304,-77.63069277,0
,163.0422488,-77.61862515,0
,163.2833783,-77.59274665,0
,163.0691584,-77.64161167,0
,163.2612704,-77.60263216,0
,163.065309,-77.62007824,0
,163.2375661,-77.61436491,0
,163.0802927,-77.63903327,0
,163.0322556,-77.63625818,0
,163.0353596,-77.61391927,0
,163.0271013,-77.60860414,0
,163.0871629,-77.6013008,0
,163.2399637,-77.59694987,0
,163.0666316,-77.64080567,0
,163.2084051,-77.63355737,0
,163.1892238,-77.59759155,0
,163.1122638,-77.61930191,0
,163.1201946,-77.64510377,0
,163.0285974,-77.61620763,0
,163.3086506,-77.6078189,0
,163.248793,-77.61837912,0
,163.1597288,-77.59461002,0
,163.094955,-77.6517086,0
,163.1355001,-77.61251111,0
,163.2515247,-77.59562457,0
,163.2158386,-77.63686902,0
,163.0474146,-77.64123842,0
,162.9907623,-77.61890035,0
,163.2587309,-77.61217901,0
,163.2970657,-77.61042915,0
,163.0678407,-77.63216585,0
,163.0461729,-77.61009251,0
,163.1302504,-77.59882507,0
,163.2596095,-77.62121466,0
,163.1934563,-77.63808176,0
,163.1365564,-77.61289429,0
,162.9949372,-77.61736337,0
,163.1304613,-77.61410158,0
,163.1582212,-77.62098935,0
,163.2380783,-77.6355817,0
,163.1063542,-77.62083019,0
,163.1890743,-77.58588555,0
,163.1169247,-77.60274695,0
,163.2839427,-77.6142315,0
,163.1002476,-77.65235314,0
,163.0743893,-77.62216203,0
,163.0868517,-77.64742173,0
,163.2673502,-77.63058654,0
,163.0441957,-77.63734112,0
,163.2074015,-77.59008676,0
,163.1389022,-77.64444217,0
,163.1895121,-77.60065948,0
,163.1151933,-77.60186195,0
,163.2973564,-77.60982519,0
,163.0452379,-77.61248145,0
,163.1694542,-77.61254224,0
,163.3171741,-77.60269096,0
,163.2472776,-77.59939899,0
,163.0703679,-77.61981321,0
,163.26936,-77.62186815,0
,163.2281234,-77.62388948,0
,163.0824693,-77.63904487,0
,163.0916693,-77.63934996,0
,163.1828581,-77.60472269,0
,163.1908895,-77.62752056,0
,163.2946238,-77.59843583,0
,163.0884147,-77.60588837,0
,163.1810373,-77.59682192,0
,163.3021462,-77.59600928,0
,163.1515973,-77.63940282,0
,163.1978787,-77.63615174,0
,163.2614781,-77.62754928,0
,163.2609444,-77.61170653,0
